Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.000641528,1,0
0.01,0,0,0.01,0.0143637,1,0.0138175
0.02,0,0,0.02,0.0280841,1,0.0276336
0.03,0,0,0.03,0.0418017,1,0.041447
0.04,0,0,0.04,0.0555147,1,0.0552562
0.05,0,0,0.05,0.0692221,1,0.0690599
0.06,0,0,0.06,0.0829225,1,0.0828567
0.07,0,0,0.07,0.0966147,1,0.0966452
0.08,0,0,0.08,0.110297,1,0.110424
0.09,0,0,0.09,0.123969,1,0.124192
0.1,0,0,0.1,0.137628,1,0.137947
0.11,0,0,0.11,0.151274,1,0.151689
0.12,0,0,0.12,0.164906,1,0.165415
0.13,0,0,0.13,0.178521,1,0.179125
0.14,0,0,0.14,0.192119,1,0.192817
0.15,0,0,0.15,0.205699,1,0.20649
0.16,0,0,0.16,0.219258,1,0.220142
0.17,0,0,0.17,0.232797,1,0.233772
0.18,0,0,0.18,0.246313,1,0.247378
0.19,0,0,0.19,0.259806,1,0.26096
0.2,0,0,0.2,0.273274,1,0.274516
0.21,0,0,0.21,0.286716,1,0.288044
0.22,0,0,0.22,0.30013,1,0.301544
0.23,0,0,0.23,0.313516,1,0.315013
0.24,0,0,0.24,0.326872,1,0.328451
0.25,0,0,0.25,0.340196,1,0.341856
0.26,0,0,0.26,0.353488,1,0.355227
0.27,0,0,0.27,0.366747,1,0.368562
0.28,0,0,0.28,0.37997,1,0.381861
0.29,0,0,0.29,0.393157,1,0.395121
0.3,0,0,0.3,0.406307,1,0.408342
0.31,0,0,0.31,0.419418,1,0.421522
0.32,0,0,0.32,0.432489,1,0.43466
0.33,0,0,0.33,0.445518,1,0.447754
0.34,0,0,0.34,0.458505,1,0.460804
0.35,0,0,0.35,0.471448,1,0.473807
0.36,0,0,0.36,0.484346,1,0.486763
0.37,0,0,0.37,0.497198,1,0.499671
0.38,0,0,0.38,0.510002,1,0.512528
0.39,0,0,0.39,0.522757,1,0.525334
0.4,0,0,0.4,0.535462,1,0.538088
0.41,0,0,0.41,0.548116,1,0.550788
0.42,0,0,0.42,0.560718,1,0.563433
0.43,0,0,0.43,0.573266,1,0.576021
0.44,0,0,0.44,0.585758,1,0.588552
0.45,0,0,0.45,0.598195,1,0.601024
0.46,0,0,0.46,0.610574,1,0.613436
0.47,0,0,0.47,0.622895,1,0.625786
0.48,0,0,0.48,0.635155,1,0.638074
0.49,0,0,0.49,0.647355,1,0.650298
0.5,0,0,0.5,0.659492,1,0.662457
0.51,0,0,0.51,0.671566,1,0.67455
0.52,0,0,0.52,0.683575,1,0.686576
0.53,0,0,0.53,0.695519,1,0.698532
0.54,0,0,0.54,0.707396,1,0.710419
0.55,0,0,0.55,0.719204,1,0.722235
0.56,0,0,0.56,0.730943,1,0.733979
0.57,0,0,0.57,0.742611,1,0.745649
0.58,0,0,0.58,0.754208,1,0.757245
0.59,0,0,0.59,0.765732,1,0.768765
0.6,0,0,0.6,0.777182,1,0.780208
0.61,0,0,0.61,0.788557,1,0.791573
0.62,0,0,0.62,0.799855,1,0.802859
0.63,0,0,0.63,0.811076,1,0.814065
0.64,0,0,0.64,0.822218,1,0.825189
0.65,0,0,0.65,0.833281,1,0.83623
0.66,0,0,0.66,0.844263,1,0.847188
0.67,0,0,0.67,0.855162,1,0.858062
0.68,0,0,0.68,0.865979,1,0.868849
0.69,0,0,0.69,0.876712,1,0.87955
0.7,0,0,0.7,0.887358,1,0.890163
0.71,0,0,0.71,0.897919,1,0.900687
0.72,0,0,0.72,0.908392,1,0.91112
0.73,0,0,0.73,0.918777,1,0.921463
0.74,0,0,0.74,0.929071,1,0.931713
0.75,0,0,0.75,0.939275,1,0.94187
0.76,0,0,0.76,0.949387,1,0.951933
0.77,0,0,0.77,0.959406,1,0.961901
0.78,0,0,0.78,0.969332,1,0.971773
0.79,0,0,0.79,0.979162,1,0.981547
0.8,0,0,0.8,0.988895,1,0.991224
0.81,0,0,0.81,0.998532,1,1.0008
0.82,0,0,0.82,1.00807,1,1.01028
0.83,0,0,0.83,1.01751,1,1.01965
0.84,0,0,0.84,1.02685,1,1.02893
0.85,0,0,0.85,1.03609,1,1.0381
0.86,0,0,0.86,1.04522,1,1.04717
0.87,0,0,0.87,1.05425,1,1.05613
0.88,0,0,0.88,1.06318,1,1.06499
0.89,0,0,0.89,1.072,1,1.07374
0.9,0,0,0.9,1.08072,1,1.08238
0.91,0,0,0.91,1.08933,1,1.09092
0.92,0,0,0.92,1.09783,1,1.09934
0.93,0,0,0.93,1.10622,1,1.10766
0.94,0,0,0.94,1.1145,1,1.11586
0.95,0,0,0.95,1.12267,1,1.12396
0.96,0,0,0.96,1.13073,1,1.13194
0.97,0,0,0.97,1.13867,1,1.13981
0.98,0,0,0.98,1.1465,1,1.14756
0.99,0,0,0.99,1.15422,1,1.1552
1,0,0,1,1.16182,1,1.16272
1.01,0,0,1.01,1.1693,1,1.17013
1.02,0,0,1.02,1.17667,1,1.17742
1.03,0,0,1.03,1.18392,1,1.18459
1.04,0,0,1.04,1.19105,1,1.19165
1.05,0,0,1.05,1.19806,1,1.19858
1.06,0,0,1.06,1.20495,1,1.2054
1.07,0,0,1.07,1.21172,1,1.21209
1.08,0,0,1.08,1.21837,1,1.21867
1.09,0,0,1.09,1.22489,1,1.22512
1.1,0,0,1.1,1.23129,1,1.23145
1.11,0,0,1.11,1.23757,1,1.23765
1.12,0,0,1.12,1.24372,1,1.24373
1.13,0,0,1.13,1.24975,1,1.24969
1.14,0,0,1.14,1.25565,1,1.25553
1.15,0,0,1.15,1.26142,1,1.26123
1.16,0,0,1.16,1.26707,1,1.26681
1.17,0,0,1.17,1.27258,1,1.27227
1.18,0,0,1.18,1.27797,1,1.2776
1.19,0,0,1.19,1.28323,1,1.2828
1.2,0,0,1.2,1.28836,1,1.28787
1.21,0,0,1.21,1.29336,1,1.29281
1.22,0,0,1.22,1.29822,1,1.29762
1.23,0,0,1.23,1.30296,1,1.30231
1.24,0,0,1.24,1.30756,1,1.30686
1.25,0,0,1.25,1.31203,1,1.31128
1.26,0,0,1.26,1.31637,1,1.31557
1.27,0,0,1.27,1.32057,1,1.31973
1.28,0,0,1.28,1.32464,1,1.32376
1.29,0,0,1.29,1.32858,1,1.32766
1.3,0,0,1.3,1.33238,1,1.33142
1.31,0,0,1.31,1.33604,1,1.33505
1.32,0,0,1.32,1.33957,1,1.33854
1.33,0,0,1.33,1.34296,1,1.34191
1.34,0,0,1.34,1.34622,1,1.34513
1.35,0,0,1.35,1.34934,1,1.34823
1.36,0,0,1.36,1.35232,1,1.35119
1.37,0,0,1.37,1.35516,1,1.35401
1.38,0,0,1.38,1.35787,1,1.3567
1.39,0,0,1.39,1.36044,1,1.35925
1.4,0,0,1.4,1.36287,1,1.36167
1.41,0,0,1.41,1.36516,1,1.36395
1.42,0,0,1.42,1.36732,1,1.36609
1.43,0,0,1.43,1.36933,1,1.3681
1.44,0,0,1.44,1.37121,1,1.36997
1.45,0,0,1.45,1.37295,1,1.3717
1.46,0,0,1.46,1.37454,1,1.3733
1.47,0,0,1.47,1.376,1,1.37476
1.48,0,0,1.48,1.37732,1,1.37608
1.49,0,0,1.49,1.3785,1,1.37727
