Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00130548,6.5,0
0.01,0,0,0.01,0.0106549,6.5,0.0119169
0.02,0,0,0.02,0.0226148,6.5,0.0238326
0.03,0,0,0.03,0.0345729,6.5,0.0357459
0.04,0,0,0.04,0.0465278,6.5,0.0476556
0.05,0,0,0.05,0.0584781,6.5,0.0595606
0.06,0,0,0.06,0.0704218,6.5,0.0714596
0.07,0,0,0.07,0.0823578,6.5,0.0833514
0.08,0,0,0.08,0.0942847,6.5,0.095235
0.09,0,0,0.09,0.106202,6.5,0.107109
0.1,0,0,0.1,0.118107,6.5,0.118972
0.11,0,0,0.11,0.129998,6.5,0.130824
0.12,0,0,0.12,0.141876,6.5,0.142662
0.13,0,0,0.13,0.153738,6.5,0.154486
0.14,0,0,0.14,0.165584,6.5,0.166295
0.15,0,0,0.15,0.177411,6.5,0.178087
0.16,0,0,0.16,0.18922,6.5,0.189861
0.17,0,0,0.17,0.201008,6.5,0.201616
0.18,0,0,0.18,0.212775,6.5,0.213351
0.19,0,0,0.19,0.224519,6.5,0.225065
0.2,0,0,0.2,0.236239,6.5,0.236756
0.21,0,0,0.21,0.247935,6.5,0.248423
0.22,0,0,0.22,0.259603,6.5,0.260066
0.23,0,0,0.23,0.271244,6.5,0.271683
0.24,0,0,0.24,0.282857,6.5,0.283272
0.25,0,0,0.25,0.294439,6.5,0.294833
0.26,0,0,0.26,0.305992,6.5,0.306365
0.27,0,0,0.27,0.317512,6.5,0.317866
0.28,0,0,0.28,0.328999,6.5,0.329335
0.29,0,0,0.29,0.340451,6.5,0.340771
0.3,0,0,0.3,0.351868,6.5,0.352174
0.31,0,0,0.31,0.363248,6.5,0.363541
0.32,0,0,0.32,0.37459,6.5,0.374871
0.33,0,0,0.33,0.385894,6.5,0.386165
0.34,0,0,0.34,0.397155,6.5,0.397419
0.35,0,0,0.35,0.408378,6.5,0.408634
0.36,0,0,0.36,0.419555,6.5,0.419808
0.37,0,0,0.37,0.430691,6.5,0.43094
0.38,0,0,0.38,0.44178,6.5,0.442029
0.39,0,0,0.39,0.452824,6.5,0.453073
0.4,0,0,0.4,0.463821,6.5,0.464073
0.41,0,0,0.41,0.474769,6.5,0.475026
0.42,0,0,0.42,0.485669,6.5,0.485931
0.43,0,0,0.43,0.496517,6.5,0.496788
0.44,0,0,0.44,0.507314,6.5,0.507595
0.45,0,0,0.45,0.518059,6.5,0.518352
0.46,0,0,0.46,0.528749,6.5,0.529056
0.47,0,0,0.47,0.539385,6.5,0.539708
0.48,0,0,0.48,0.549964,6.5,0.550306
0.49,0,0,0.49,0.560487,6.5,0.560848
0.5,0,0,0.5,0.57095,6.5,0.571335
0.51,0,0,0.51,0.581356,6.5,0.581765
0.52,0,0,0.52,0.591701,6.5,0.592136
0.53,0,0,0.53,0.601984,6.5,0.602448
0.54,0,0,0.54,0.612206,6.5,0.6127
0.55,0,0,0.55,0.622363,6.5,0.62289
0.56,0,0,0.56,0.632457,6.5,0.633019
0.57,0,0,0.57,0.642484,6.5,0.643084
0.58,0,0,0.58,0.652446,6.5,0.653084
0.59,0,0,0.59,0.662341,6.5,0.66302
0.6,0,0,0.6,0.672167,6.5,0.672889
0.61,0,0,0.61,0.681924,6.5,0.682691
0.62,0,0,0.62,0.691611,6.5,0.692424
0.63,0,0,0.63,0.701226,6.5,0.702088
0.64,0,0,0.64,0.710769,6.5,0.711682
0.65,0,0,0.65,0.720238,6.5,0.721205
0.66,0,0,0.66,0.729635,6.5,0.730656
0.67,0,0,0.67,0.738956,6.5,0.740034
0.68,0,0,0.68,0.748201,6.5,0.749337
0.69,0,0,0.69,0.75737,6.5,0.758566
0.7,0,0,0.7,0.766461,6.5,0.767719
0.71,0,0,0.71,0.775473,6.5,0.776795
0.72,0,0,0.72,0.784406,6.5,0.785794
0.73,0,0,0.73,0.793258,6.5,0.794714
0.74,0,0,0.74,0.80203,6.5,0.803554
0.75,0,0,0.75,0.81072,6.5,0.812314
0.76,0,0,0.76,0.819326,6.5,0.820993
0.77,0,0,0.77,0.82785,6.5,0.82959
0.78,0,0,0.78,0.836289,6.5,0.838103
0.79,0,0,0.79,0.844641,6.5,0.846533
0.8,0,0,0.8,0.85291,6.5,0.854879
0.81,0,0,0.81,0.861091,6.5,0.863139
0.82,0,0,0.82,0.869184,6.5,0.871312
0.83,0,0,0.83,0.877189,6.5,0.879398
0.84,0,0,0.84,0.885104,6.5,0.887397
0.85,0,0,0.85,0.892929,6.5,0.895307
0.86,0,0,0.86,0.900664,6.5,0.903127
0.87,0,0,0.87,0.908309,6.5,0.910857
0.88,0,0,0.88,0.91586,6.5,0.918495
0.89,0,0,0.89,0.92332,6.5,0.926042
0.9,0,0,0.9,0.930686,6.5,0.933497
0.91,0,0,0.91,0.937957,6.5,0.940858
0.92,0,0,0.92,0.945133,6.5,0.948125
0.93,0,0,0.93,0.952215,6.5,0.955297
0.94,0,0,0.94,0.959198,6.5,0.962373
0.95,0,0,0.95,0.966087,6.5,0.969353
0.96,0,0,0.96,0.972878,6.5,0.976237
0.97,0,0,0.97,0.979571,6.5,0.983023
0.98,0,0,0.98,0.986165,6.5,0.98971
0.99,0,0,0.99,0.99266,6.5,0.996299
1,0,0,1,0.999053,6.5,1.00279
1.01,0,0,1.01,1.00535,6.5,1.00918
1.02,0,0,1.02,1.01154,6.5,1.01546
1.03,0,0,1.03,1.01763,6.5,1.02165
1.04,0,0,1.04,1.02362,6.5,1.02773
1.05,0,0,1.05,1.02951,6.5,1.03371
1.06,0,0,1.06,1.03529,6.5,1.03959
1.07,0,0,1.07,1.04097,6.5,1.04537
1.08,0,0,1.08,1.04655,6.5,1.05104
1.09,0,0,1.09,1.05202,6.5,1.0566
1.1,0,0,1.1,1.05738,6.5,1.06206
1.11,0,0,1.11,1.06264,6.5,1.06741
1.12,0,0,1.12,1.0678,6.5,1.07266
1.13,0,0,1.13,1.07285,6.5,1.07779
1.14,0,0,1.14,1.07778,6.5,1.08283
1.15,0,0,1.15,1.08262,6.5,1.08775
1.16,0,0,1.16,1.08734,6.5,1.09256
1.17,0,0,1.17,1.09196,6.5,1.09727
1.18,0,0,1.18,1.09646,6.5,1.10186
1.19,0,0,1.19,1.10086,6.5,1.10634
1.2,0,0,1.2,1.10515,6.5,1.11072
1.21,0,0,1.21,1.10933,6.5,1.11498
1.22,0,0,1.22,1.1134,6.5,1.11913
1.23,0,0,1.23,1.11736,6.5,1.12317
1.24,0,0,1.24,1.1212,6.5,1.1271
1.25,0,0,1.25,1.12494,6.5,1.13091
1.26,0,0,1.26,1.12856,6.5,1.13461
1.27,0,0,1.27,1.13208,6.5,1.1382
1.28,0,0,1.28,1.13548,6.5,1.14167
1.29,0,0,1.29,1.13876,6.5,1.14503
1.3,0,0,1.3,1.14194,6.5,1.14828
1.31,0,0,1.31,1.145,6.5,1.15141
1.32,0,0,1.32,1.14795,6.5,1.15443
1.33,0,0,1.33,1.15078,6.5,1.15732
1.34,0,0,1.34,1.1535,6.5,1.16011
1.35,0,0,1.35,1.15611,6.5,1.16278
1.36,0,0,1.36,1.1586,6.5,1.16533
1.37,0,0,1.37,1.16098,6.5,1.16776
1.38,0,0,1.38,1.16325,6.5,1.17008
1.39,0,0,1.39,1.1654,6.5,1.17228
1.4,0,0,1.4,1.16743,6.5,1.17437
1.41,0,0,1.41,1.16935,6.5,1.17633
1.42,0,0,1.42,1.17115,6.5,1.17818
1.43,0,0,1.43,1.17284,6.5,1.17992
1.44,0,0,1.44,1.17442,6.5,1.18153
1.45,0,0,1.45,1.17587,6.5,1.18302
1.46,0,0,1.46,1.17721,6.5,1.1844
1.47,0,0,1.47,1.17844,6.5,1.18566
1.48,0,0,1.48,1.17955,6.5,1.1868
1.49,0,0,1.49,1.18054,6.5,1.18782
1.5,0,0,1.5,1.18142,6.5,1.18872
1.51,0,0,1.51,1.18218,6.5,1.18951
1.52,0,0,1.52,1.18283,6.5,1.19017
1.53,0,0,1.53,1.18335,6.5,1.19072
1.54,0,0,1.54,1.18377,6.5,1.19114
1.55,0,0,1.55,1.18406,6.5,1.19145
1.56,0,0,1.56,1.18424,6.5,1.19164
1.57,0,0,1.57,1.1843,6.5,1.19171
1.58,0,0,1.58,1.18425,6.5,1.19166
1.59,0,0,1.59,1.18408,6.5,1.19149
1.6,0,0,1.6,1.18379,6.5,1.1912
1.61,0,0,1.61,1.18339,6.5,1.19079
1.62,0,0,1.62,1.18287,6.5,1.19027
1.63,0,0,1.63,1.18224,6.5,1.18962
1.64,0,0,1.64,1.18148,6.5,1.18886
1.65,0,0,1.65,1.18062,6.5,1.18797
1.66,0,0,1.66,1.17963,6.5,1.18697
1.67,0,0,1.67,1.17853,6.5,1.18585
1.68,0,0,1.68,1.17731,6.5,1.18461
1.69,0,0,1.69,1.17598,6.5,1.18325
1.7,0,0,1.7,1.17453,6.5,1.18177
1.71,0,0,1.71,1.17297,6.5,1.18018
1.72,0,0,1.72,1.17129,6.5,1.17847
1.73,0,0,1.73,1.1695,6.5,1.17664
1.74,0,0,1.74,1.16759,6.5,1.17469
1.75,0,0,1.75,1.16556,6.5,1.17262
1.76,0,0,1.76,1.16342,6.5,1.17044
1.77,0,0,1.77,1.16117,6.5,1.16814
1.78,0,0,1.78,1.1588,6.5,1.16572
1.79,0,0,1.79,1.15632,6.5,1.16319
1.8,0,0,1.8,1.15372,6.5,1.16054
1.81,0,0,1.81,1.151,6.5,1.15778
1.82,0,0,1.82,1.14818,6.5,1.15489
1.83,0,0,1.83,1.14524,6.5,1.1519
1.84,0,0,1.84,1.14219,6.5,1.14879
1.85,0,0,1.85,1.13903,6.5,1.14556
1.86,0,0,1.86,1.13575,6.5,1.14222
1.87,0,0,1.87,1.13236,6.5,1.13876
1.88,0,0,1.88,1.12886,6.5,1.13519
1.89,0,0,1.89,1.12524,6.5,1.13151
1.9,0,0,1.9,1.12151,6.5,1.12771
1.91,0,0,1.91,1.11768,6.5,1.1238
1.92,0,0,1.92,1.11373,6.5,1.11978
1.93,0,0,1.93,1.10967,6.5,1.11565
1.94,0,0,1.94,1.1055,6.5,1.1114
1.95,0,0,1.95,1.10122,6.5,1.10705
1.96,0,0,1.96,1.09684,6.5,1.10258
1.97,0,0,1.97,1.09234,6.5,1.098
1.98,0,0,1.98,1.08773,6.5,1.09332
1.99,0,0,1.99,1.08302,6.5,1.08852
2,0,0,2,1.07819,6.5,1.08362
2.01,0,0,2.01,1.07326,6.5,1.0786
2.02,0,0,2.02,1.06823,6.5,1.07348
2.03,0,0,2.03,1.06308,6.5,1.06825
2.04,0,0,2.04,1.05783,6.5,1.06292
2.05,0,0,2.05,1.05247,6.5,1.05748
2.06,0,0,2.06,1.04701,6.5,1.05193
2.07,0,0,2.07,1.04144,6.5,1.04628
2.08,0,0,2.08,1.03577,6.5,1.04052
2.09,0,0,2.09,1.03,6.5,1.03466
2.1,0,0,2.1,1.02412,6.5,1.02869
2.11,0,0,2.11,1.01813,6.5,1.02263
2.12,0,0,2.12,1.01205,6.5,1.01646
2.13,0,0,2.13,1.00586,6.5,1.01018
2.14,0,0,2.14,0.999572,6.5,1.00381
2.15,0,0,2.15,0.993182,6.5,0.997339
2.16,0,0,2.16,0.986693,6.5,0.990766
2.17,0,0,2.17,0.980102,6.5,0.984094
2.18,0,0,2.18,0.973415,6.5,0.977324
2.19,0,0,2.19,0.966626,6.5,0.970456
2.2,0,0,2.2,0.95974,6.5,0.963491
2.21,0,0,2.21,0.952757,6.5,0.95643
2.22,0,0,2.22,0.945677,6.5,0.949273
2.23,0,0,2.23,0.938502,6.5,0.942021
2.24,0,0,2.24,0.931229,6.5,0.934675
2.25,0,0,2.25,0.923864,6.5,0.927236
2.26,0,0,2.26,0.916403,6.5,0.919704
2.27,0,0,2.27,0.908849,6.5,0.912079
2.28,0,0,2.28,0.901202,6.5,0.904364
2.29,0,0,2.29,0.893462,6.5,0.896558
2.3,0,0,2.3,0.885631,6.5,0.888663
2.31,0,0,2.31,0.877712,6.5,0.880678
2.32,0,0,2.32,0.869701,6.5,0.872606
2.33,0,0,2.33,0.861602,6.5,0.864446
2.34,0,0,2.34,0.853413,6.5,0.8562
2.35,0,0,2.35,0.845135,6.5,0.847868
2.36,0,0,2.36,0.836773,6.5,0.839452
2.37,0,0,2.37,0.828323,6.5,0.830951
2.38,0,0,2.38,0.819789,6.5,0.822368
2.39,0,0,2.39,0.811169,6.5,0.813702
2.4,0,0,2.4,0.802465,6.5,0.804955
2.41,0,0,2.41,0.79368,6.5,0.796127
2.42,0,0,2.42,0.784812,6.5,0.78722
2.43,0,0,2.43,0.775864,6.5,0.778234
2.44,0,0,2.44,0.766833,6.5,0.76917
2.45,0,0,2.45,0.757725,6.5,0.760029
2.46,0,0,2.46,0.748538,6.5,0.750812
2.47,0,0,2.47,0.739273,6.5,0.74152
2.48,0,0,2.48,0.729933,6.5,0.732154
2.49,0,0,2.49,0.720513,6.5,0.722715
2.5,0,0,2.5,0.711021,6.5,0.713204
2.51,0,0,2.51,0.701455,6.5,0.703621
2.52,0,0,2.52,0.691817,6.5,0.693968
2.53,0,0,2.53,0.682105,6.5,0.684245
2.54,0,0,2.54,0.672323,6.5,0.674454
2.55,0,0,2.55,0.662468,6.5,0.664596
2.56,0,0,2.56,0.652549,6.5,0.654671
2.57,0,0,2.57,0.642557,6.5,0.644681
2.58,0,0,2.58,0.632502,6.5,0.634626
2.59,0,0,2.59,0.622377,6.5,0.624508
2.6,0,0,2.6,0.61219,6.5,0.614327
