Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00393869,9.15,-0
0.01,0,0,0.01,-0.0109602,9.15,-0.00691141
0.02,0,0,0.02,-0.0179734,9.15,-0.0138221
0.03,0,0,0.03,-0.0249774,9.15,-0.0207315
0.04,0,0,0.04,-0.0319718,9.15,-0.0276387
0.05,0,0,0.05,-0.0389561,9.15,-0.0345432
0.06,0,0,0.06,-0.045929,9.15,-0.0414443
0.07,0,0,0.07,-0.0528907,9.15,-0.0483412
0.08,0,0,0.08,-0.0598424,9.15,-0.0552332
0.09,0,0,0.09,-0.0667803,9.15,-0.0621198
0.1,0,0,0.1,-0.0737077,9.15,-0.0690001
0.11,0,0,0.11,-0.0806202,9.15,-0.0758735
0.12,0,0,0.12,-0.0875206,9.15,-0.0827394
0.13,0,0,0.13,-0.0944063,9.15,-0.0895969
0.14,0,0,0.14,-0.101279,9.15,-0.0964455
0.15,0,0,0.15,-0.108136,9.15,-0.103285
0.16,0,0,0.16,-0.114978,9.15,-0.110113
0.17,0,0,0.17,-0.121804,9.15,-0.116931
0.18,0,0,0.18,-0.128614,9.15,-0.123737
0.19,0,0,0.19,-0.135407,9.15,-0.13053
0.2,0,0,0.2,-0.142184,9.15,-0.137311
0.21,0,0,0.21,-0.148942,9.15,-0.144078
0.22,0,0,0.22,-0.155683,9.15,-0.15083
0.23,0,0,0.23,-0.162404,9.15,-0.157567
0.24,0,0,0.24,-0.169108,9.15,-0.164289
0.25,0,0,0.25,-0.17579,9.15,-0.170994
0.26,0,0,0.26,-0.182454,9.15,-0.177682
0.27,0,0,0.27,-0.189096,9.15,-0.184352
0.28,0,0,0.28,-0.195718,9.15,-0.191004
0.29,0,0,0.29,-0.202318,9.15,-0.197637
0.3,0,0,0.3,-0.208896,9.15,-0.204249
0.31,0,0,0.31,-0.21545,9.15,-0.210842
0.32,0,0,0.32,-0.221983,9.15,-0.217413
0.33,0,0,0.33,-0.228492,9.15,-0.223963
0.34,0,0,0.34,-0.234976,9.15,-0.23049
0.35,0,0,0.35,-0.241436,9.15,-0.236995
0.36,0,0,0.36,-0.247871,9.15,-0.243475
0.37,0,0,0.37,-0.254279,9.15,-0.249931
0.38,0,0,0.38,-0.260662,9.15,-0.256362
0.39,0,0,0.39,-0.267018,9.15,-0.262768
0.4,0,0,0.4,-0.273348,9.15,-0.269147
0.41,0,0,0.41,-0.279651,9.15,-0.2755
0.42,0,0,0.42,-0.285923,9.15,-0.281825
0.43,0,0,0.43,-0.292168,9.15,-0.288121
0.44,0,0,0.44,-0.298384,9.15,-0.294389
0.45,0,0,0.45,-0.30457,9.15,-0.300627
0.46,0,0,0.46,-0.310727,9.15,-0.306836
0.47,0,0,0.47,-0.316852,9.15,-0.313013
0.48,0,0,0.48,-0.322946,9.15,-0.31916
0.49,0,0,0.49,-0.329008,9.15,-0.325274
0.5,0,0,0.5,-0.335039,9.15,-0.331356
0.51,0,0,0.51,-0.341036,9.15,-0.337405
