Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00226244,8.69,-0
0.01,0,0,0.01,-0.00286232,8.69,-0.00071556
0.02,0,0,0.02,-0.00346161,8.69,-0.00143105
0.03,0,0,0.03,-0.00406058,8.69,-0.00214639
0.04,0,0,0.04,-0.00465941,8.69,-0.00286153
0.05,0,0,0.05,-0.00525838,8.69,-0.00357637
0.06,0,0,0.06,-0.00585692,8.69,-0.00429086
0.07,0,0,0.07,-0.00645582,8.69,-0.00500491
0.08,0,0,0.08,-0.00705433,8.69,-0.00571847
0.09,0,0,0.09,-0.0076542,8.69,-0.00643146
0.1,0,0,0.1,-0.00825445,8.69,-0.0071438
0.11,0,0,0.11,-0.00885405,8.69,-0.00785543
0.12,0,0,0.12,-0.00945467,8.69,-0.00856627
0.13,0,0,0.13,-0.0100557,8.69,-0.00927626
0.14,0,0,0.14,-0.0106584,8.69,-0.00998532
0.15,0,0,0.15,-0.0112593,8.69,-0.0106934
0.16,0,0,0.16,-0.0118624,8.69,-0.0114004
0.17,0,0,0.17,-0.0124656,8.69,-0.0121062
0.18,0,0,0.18,-0.0130697,8.69,-0.0128109
0.19,0,0,0.19,-0.0136753,8.69,-0.0135142
0.2,0,0,0.2,-0.0142816,8.69,-0.0142162
0.21,0,0,0.21,-0.0148886,8.69,-0.0149168
0.22,0,0,0.22,-0.0154976,8.69,-0.0156159
0.23,0,0,0.23,-0.0161056,8.69,-0.0163134
0.24,0,0,0.24,-0.0167154,8.69,-0.0170093
0.25,0,0,0.25,-0.0173271,8.69,-0.0177035
0.26,0,0,0.26,-0.0179388,8.69,-0.018396
0.27,0,0,0.27,-0.0185523,8.69,-0.0190866
0.28,0,0,0.28,-0.019166,8.69,-0.0197752
0.29,0,0,0.29,-0.019782,8.69,-0.0204619
0.3,0,0,0.3,-0.0203974,8.69,-0.0211466
0.31,0,0,0.31,-0.0210158,8.69,-0.0218291
0.32,0,0,0.32,-0.0216343,8.69,-0.0225095
0.33,0,0,0.33,-0.0222543,8.69,-0.0231876
0.34,0,0,0.34,-0.0228758,8.69,-0.0238634
