Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00349833,2.64,-0
0.01,0,0,0.01,-0.00752295,2.64,-0.00395989
0.02,0,0,0.02,-0.0115456,2.64,-0.00791938
0.03,0,0,0.03,-0.0155652,2.64,-0.0118781
0.04,0,0,0.04,-0.0195818,2.64,-0.0158356
0.05,0,0,0.05,-0.0235951,2.64,-0.0197915
0.06,0,0,0.06,-0.027604,2.64,-0.0237455
0.07,0,0,0.07,-0.0316083,2.64,-0.027697
0.08,0,0,0.08,-0.0356079,2.64,-0.0316458
0.09,0,0,0.09,-0.039602,2.64,-0.0355915
0.1,0,0,0.1,-0.0435899,2.64,-0.0395336
0.11,0,0,0.11,-0.0475721,2.64,-0.0434717
0.12,0,0,0.12,-0.0515469,2.64,-0.0474055
0.13,0,0,0.13,-0.0555151,2.64,-0.0513345
0.14,0,0,0.14,-0.0594754,2.64,-0.0552584
0.15,0,0,0.15,-0.0634274,2.64,-0.0591768
0.16,0,0,0.16,-0.0673705,2.64,-0.0630893
0.17,0,0,0.17,-0.0713051,2.64,-0.0669954
0.18,0,0,0.18,-0.0752295,2.64,-0.0708949
0.19,0,0,0.19,-0.0791446,2.64,-0.0747872
0.2,0,0,0.2,-0.0830488,2.64,-0.0786721
0.21,0,0,0.21,-0.0869422,2.64,-0.0825491
0.22,0,0,0.22,-0.0908251,2.64,-0.0864179
0.23,0,0,0.23,-0.0946955,2.64,-0.090278
0.24,0,0,0.24,-0.0985543,2.64,-0.0941291
0.25,0,0,0.25,-0.1024,2.64,-0.0979708
0.26,0,0,0.26,-0.106234,2.64,-0.101803
0.27,0,0,0.27,-0.110053,2.64,-0.105624
0.28,0,0,0.28,-0.11386,2.64,-0.109436
0.29,0,0,0.29,-0.117652,2.64,-0.113236
0.3,0,0,0.3,-0.12143,2.64,-0.117025
0.31,0,0,0.31,-0.125193,2.64,-0.120802
0.32,0,0,0.32,-0.128941,2.64,-0.124567
0.33,0,0,0.33,-0.132673,2.64,-0.12832
0.34,0,0,0.34,-0.136389,2.64,-0.132059
0.35,0,0,0.35,-0.140089,2.64,-0.135786
0.36,0,0,0.36,-0.143773,2.64,-0.139499
0.37,0,0,0.37,-0.14744,2.64,-0.143198
0.38,0,0,0.38,-0.151089,2.64,-0.146883
0.39,0,0,0.39,-0.154722,2.64,-0.150553
0.4,0,0,0.4,-0.158336,2.64,-0.154208
0.41,0,0,0.41,-0.161932,2.64,-0.157847
0.42,0,0,0.42,-0.16551,2.64,-0.161471
0.43,0,0,0.43,-0.169069,2.64,-0.165079
0.44,0,0,0.44,-0.172609,2.64,-0.16867
0.45,0,0,0.45,-0.17613,2.64,-0.172244
0.46,0,0,0.46,-0.179631,2.64,-0.175801
0.47,0,0,0.47,-0.183112,2.64,-0.179341
0.48,0,0,0.48,-0.186573,2.64,-0.182862
0.49,0,0,0.49,-0.190014,2.64,-0.186366
0.5,0,0,0.5,-0.193434,2.64,-0.18985
0.51,0,0,0.51,-0.196833,2.64,-0.193316
0.52,0,0,0.52,-0.200211,2.64,-0.196762
0.53,0,0,0.53,-0.203567,2.64,-0.200189
0.54,0,0,0.54,-0.206902,2.64,-0.203595
0.55,0,0,0.55,-0.210214,2.64,-0.206982
0.56,0,0,0.56,-0.213505,2.64,-0.210347
0.57,0,0,0.57,-0.216773,2.64,-0.213692
0.58,0,0,0.58,-0.220018,2.64,-0.217015
0.59,0,0,0.59,-0.223239,2.64,-0.220316
0.6,0,0,0.6,-0.226439,2.64,-0.223596
0.61,0,0,0.61,-0.229614,2.64,-0.226853
0.62,0,0,0.62,-0.232766,2.64,-0.230087
0.63,0,0,0.63,-0.235894,2.64,-0.233299
0.64,0,0,0.64,-0.238997,2.64,-0.236487
0.65,0,0,0.65,-0.242076,2.64,-0.239651
0.66,0,0,0.66,-0.245131,2.64,-0.242791
0.67,0,0,0.67,-0.248161,2.64,-0.245908
0.68,0,0,0.68,-0.251165,2.64,-0.248999
0.69,0,0,0.69,-0.254144,2.64,-0.252066
0.7,0,0,0.7,-0.257098,2.64,-0.255107
0.71,0,0,0.71,-0.260026,2.64,-0.258123
0.72,0,0,0.72,-0.262927,2.64,-0.261113
0.73,0,0,0.73,-0.265803,2.64,-0.264077
