Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00354051,7.83,0
0.01,0,0,0.01,0.00665085,7.83,0.0102367
0.02,0,0,0.02,0.0168432,7.83,0.0204725
0.03,0,0,0.03,0.0270343,7.83,0.0307061
0.04,0,0,0.04,0.0372223,7.83,0.0409368
0.05,0,0,0.05,0.0474073,7.83,0.0511633
0.06,0,0,0.06,0.0575888,7.83,0.0613847
0.07,0,0,0.07,0.0677652,7.83,0.0715999
0.08,0,0,0.08,0.0779346,7.83,0.081808
0.09,0,0,0.09,0.0880974,7.83,0.0920079
0.1,0,0,0.1,0.0982512,7.83,0.102199
0.11,0,0,0.11,0.108396,7.83,0.112379
0.12,0,0,0.12,0.11853,7.83,0.122548
0.13,0,0,0.13,0.128655,7.83,0.132705
0.14,0,0,0.14,0.138768,7.83,0.142849
0.15,0,0,0.15,0.148866,7.83,0.152979
0.16,0,0,0.16,0.158951,7.83,0.163093
0.17,0,0,0.17,0.169022,7.83,0.173191
0.18,0,0,0.18,0.179077,7.83,0.183271
0.19,0,0,0.19,0.189115,7.83,0.193333
0.2,0,0,0.2,0.199136,7.83,0.203376
0.21,0,0,0.21,0.209137,7.83,0.213399
0.22,0,0,0.22,0.21912,7.83,0.2234
0.23,0,0,0.23,0.229083,7.83,0.233379
0.24,0,0,0.24,0.239024,7.83,0.243334
0.25,0,0,0.25,0.248941,7.83,0.253265
0.26,0,0,0.26,0.258837,7.83,0.263171
0.27,0,0,0.27,0.268708,7.83,0.273051
0.28,0,0,0.28,0.278553,7.83,0.282903
0.29,0,0,0.29,0.288372,7.83,0.292727
0.3,0,0,0.3,0.298165,7.83,0.302522
0.31,0,0,0.31,0.307928,7.83,0.312286
0.32,0,0,0.32,0.317662,7.83,0.322019
0.33,0,0,0.33,0.327366,7.83,0.33172
0.34,0,0,0.34,0.337039,7.83,0.341388
0.35,0,0,0.35,0.346681,7.83,0.351022
0.36,0,0,0.36,0.356288,7.83,0.36062
0.37,0,0,0.37,0.365862,7.83,0.370183
0.38,0,0,0.38,0.375399,7.83,0.379708
0.39,0,0,0.39,0.3849,7.83,0.389196
0.4,0,0,0.4,0.394366,7.83,0.398644
0.41,0,0,0.41,0.403792,7.83,0.408053
0.42,0,0,0.42,0.41318,7.83,0.417421
0.43,0,0,0.43,0.422527,7.83,0.426747
0.44,0,0,0.44,0.431833,7.83,0.436031
0.45,0,0,0.45,0.441097,7.83,0.445271
0.46,0,0,0.46,0.450319,7.83,0.454466
0.47,0,0,0.47,0.459496,7.83,0.463616
0.48,0,0,0.48,0.468627,7.83,0.47272
0.49,0,0,0.49,0.477713,7.83,0.481776
0.5,0,0,0.5,0.486754,7.83,0.490784
0.51,0,0,0.51,0.495745,7.83,0.499743
0.52,0,0,0.52,0.504687,7.83,0.508652
0.53,0,0,0.53,0.513581,7.83,0.51751
0.54,0,0,0.54,0.522424,7.83,0.526317
0.55,0,0,0.55,0.531214,7.83,0.535071
0.56,0,0,0.56,0.539953,7.83,0.543771
0.57,0,0,0.57,0.548639,7.83,0.552417
0.58,0,0,0.58,0.557269,7.83,0.561008
0.59,0,0,0.59,0.565845,7.83,0.569542
0.6,0,0,0.6,0.574364,7.83,0.57802
0.61,0,0,0.61,0.582828,7.83,0.58644
0.62,0,0,0.62,0.591233,7.83,0.594801
0.63,0,0,0.63,0.599579,7.83,0.603103
0.64,0,0,0.64,0.607866,7.83,0.611344
0.65,0,0,0.65,0.616091,7.83,0.619524
0.66,0,0,0.66,0.624257,7.83,0.627643
0.67,0,0,0.67,0.63236,7.83,0.635698
0.68,0,0,0.68,0.6404,7.83,0.64369
0.69,0,0,0.69,0.648376,7.83,0.651618
0.7,0,0,0.7,0.656287,7.83,0.65948
0.71,0,0,0.71,0.664134,7.83,0.667277
0.72,0,0,0.72,0.671914,7.83,0.675007
0.73,0,0,0.73,0.679627,7.83,0.682669
0.74,0,0,0.74,0.687273,7.83,0.690263
0.75,0,0,0.75,0.694848,7.83,0.697788
0.76,0,0,0.76,0.702356,7.83,0.705243
0.77,0,0,0.77,0.709793,7.83,0.712628
0.78,0,0,0.78,0.717158,7.83,0.719941
0.79,0,0,0.79,0.724452,7.83,0.727183
0.8,0,0,0.8,0.731674,7.83,0.734352
0.81,0,0,0.81,0.738823,7.83,0.741447
0.82,0,0,0.82,0.745898,7.83,0.748468
0.83,0,0,0.83,0.752899,7.83,0.755414
0.84,0,0,0.84,0.759821,7.83,0.762285
0.85,0,0,0.85,0.76667,7.83,0.76908
0.86,0,0,0.86,0.773442,7.83,0.775797
0.87,0,0,0.87,0.780135,7.83,0.782437
0.88,0,0,0.88,0.786751,7.83,0.788999
0.89,0,0,0.89,0.793288,7.83,0.795482
0.9,0,0,0.9,0.799745,7.83,0.801885
0.91,0,0,0.91,0.806121,7.83,0.808209
0.92,0,0,0.92,0.812416,7.83,0.814451
0.93,0,0,0.93,0.818632,7.83,0.820612
0.94,0,0,0.94,0.824763,7.83,0.826691
0.95,0,0,0.95,0.830811,7.83,0.832687
0.96,0,0,0.96,0.836778,7.83,0.8386
0.97,0,0,0.97,0.842661,7.83,0.844429
0.98,0,0,0.98,0.848456,7.83,0.850173
0.99,0,0,0.99,0.854167,7.83,0.855833
1,0,0,1,0.859792,7.83,0.861407
1.01,0,0,1.01,0.86533,7.83,0.866895
1.02,0,0,1.02,0.870783,7.83,0.872296
1.03,0,0,1.03,0.876146,7.83,0.87761
1.04,0,0,1.04,0.881422,7.83,0.882836
1.05,0,0,1.05,0.886608,7.83,0.887974
1.06,0,0,1.06,0.891704,7.83,0.893023
1.07,0,0,1.07,0.896713,7.83,0.897983
1.08,0,0,1.08,0.90163,7.83,0.902853
1.09,0,0,1.09,0.906457,7.83,0.907633
1.1,0,0,1.1,0.91119,7.83,0.912322
1.11,0,0,1.11,0.915834,7.83,0.916919
1.12,0,0,1.12,0.920384,7.83,0.921425
1.13,0,0,1.13,0.924841,7.83,0.925839
1.14,0,0,1.14,0.929205,7.83,0.930161
1.15,0,0,1.15,0.933475,7.83,0.934389
1.16,0,0,1.16,0.93765,7.83,0.938524
1.17,0,0,1.17,0.941731,7.83,0.942565
1.18,0,0,1.18,0.945717,7.83,0.946512
1.19,0,0,1.19,0.949608,7.83,0.950364
1.2,0,0,1.2,0.953402,7.83,0.954121
1.21,0,0,1.21,0.9571,7.83,0.957782
1.22,0,0,1.22,0.9607,7.83,0.961348
1.23,0,0,1.23,0.964205,7.83,0.964818
1.24,0,0,1.24,0.96761,7.83,0.968191
1.25,0,0,1.25,0.97092,7.83,0.971468
1.26,0,0,1.26,0.974129,7.83,0.974647
