Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,0.000999692,1.1,0
0.01,0,0,0.01,0.0143746,1.1,0.0134478
0.02,0,0,0.02,0.0277477,1.1,0.0268943
0.03,0,0,0.03,0.0411175,1.1,0.0403381
0.04,0,0,0.04,0.0544828,1.1,0.0537778
0.05,0,0,0.05,0.067842,1.1,0.0672122
0.06,0,0,0.06,0.0811942,1.1,0.0806398
0.07,0,0,0.07,0.094538,1.1,0.0940594
0.08,0,0,0.08,0.107872,1.1,0.10747
0.09,0,0,0.09,0.121195,1.1,0.120869
0.1,0,0,0.1,0.134505,1.1,0.134256
0.11,0,0,0.11,0.147802,1.1,0.14763
0.12,0,0,0.12,0.161084,1.1,0.160989
0.13,0,0,0.13,0.17435,1.1,0.174332
0.14,0,0,0.14,0.187599,1.1,0.187658
0.15,0,0,0.15,0.200829,1.1,0.200965
0.16,0,0,0.16,0.214039,1.1,0.214252
0.17,0,0,0.17,0.227228,1.1,0.227517
0.18,0,0,0.18,0.240395,1.1,0.24076
0.19,0,0,0.19,0.253538,1.1,0.253978
0.2,0,0,0.2,0.266656,1.1,0.267171
0.21,0,0,0.21,0.279748,1.1,0.280338
0.22,0,0,0.22,0.292812,1.1,0.293476
0.23,0,0,0.23,0.305848,1.1,0.306585
0.24,0,0,0.24,0.318854,1.1,0.319663
0.25,0,0,0.25,0.331828,1.1,0.33271
0.26,0,0,0.26,0.34477,1.1,0.345723
0.27,0,0,0.27,0.357679,1.1,0.358701
0.28,0,0,0.28,0.370552,1.1,0.371644
0.29,0,0,0.29,0.383389,1.1,0.38455
0.3,0,0,0.3,0.396189,1.1,0.397417
0.31,0,0,0.31,0.40895,1.1,0.410244
0.32,0,0,0.32,0.421671,1.1,0.42303
0.33,0,0,0.33,0.434351,1.1,0.435774
0.34,0,0,0.34,0.446989,1.1,0.448475
0.35,0,0,0.35,0.459582,1.1,0.46113
0.36,0,0,0.36,0.472131,1.1,0.47374
0.37,0,0,0.37,0.484634,1.1,0.486302
0.38,0,0,0.38,0.49709,1.1,0.498815
0.39,0,0,0.39,0.509497,1.1,0.511279
0.4,0,0,0.4,0.521854,1.1,0.523691
0.41,0,0,0.41,0.53416,1.1,0.536051
0.42,0,0,0.42,0.546414,1.1,0.548358
0.43,0,0,0.43,0.558615,1.1,0.560609
0.44,0,0,0.44,0.570761,1.1,0.572805
0.45,0,0,0.45,0.582851,1.1,0.584943
0.46,0,0,0.46,0.594885,1.1,0.597023
0.47,0,0,0.47,0.606861,1.1,0.609043
0.48,0,0,0.48,0.618777,1.1,0.621002
0.49,0,0,0.49,0.630633,1.1,0.632899
0.5,0,0,0.5,0.642428,1.1,0.644733
0.51,0,0,0.51,0.65416,1.1,0.656502
0.52,0,0,0.52,0.665828,1.1,0.668206
0.53,0,0,0.53,0.677431,1.1,0.679843
0.54,0,0,0.54,0.688969,1.1,0.691412
0.55,0,0,0.55,0.700439,1.1,0.702912
0.56,0,0,0.56,0.711841,1.1,0.714341
0.57,0,0,0.57,0.723173,1.1,0.725699
0.58,0,0,0.58,0.734435,1.1,0.736984
0.59,0,0,0.59,0.745626,1.1,0.748196
0.6,0,0,0.6,0.756744,1.1,0.759333
0.61,0,0,0.61,0.767789,1.1,0.770394
0.62,0,0,0.62,0.778758,1.1,0.781378
0.63,0,0,0.63,0.789652,1.1,0.792284
0.64,0,0,0.64,0.800469,1.1,0.80311
0.65,0,0,0.65,0.811208,1.1,0.813857
0.66,0,0,0.66,0.821868,1.1,0.824522
0.67,0,0,0.67,0.832447,1.1,0.835104
0.68,0,0,0.68,0.842946,1.1,0.845603
0.69,0,0,0.69,0.853363,1.1,0.856017
0.7,0,0,0.7,0.863696,1.1,0.866346
0.71,0,0,0.71,0.873945,1.1,0.876588
0.72,0,0,0.72,0.884109,1.1,0.886743
0.73,0,0,0.73,0.894187,1.1,0.896809
0.74,0,0,0.74,0.904178,1.1,0.906785
0.75,0,0,0.75,0.91408,1.1,0.91667
0.76,0,0,0.76,0.923893,1.1,0.926464
0.77,0,0,0.77,0.933616,1.1,0.936165
0.78,0,0,0.78,0.943247,1.1,0.945773
0.79,0,0,0.79,0.952786,1.1,0.955286
0.8,0,0,0.8,0.962232,1.1,0.964703
0.81,0,0,0.81,0.971584,1.1,0.974024
0.82,0,0,0.82,0.980841,1.1,0.983247
0.83,0,0,0.83,0.990001,1.1,0.992373
0.84,0,0,0.84,0.999065,1.1,1.0014
0.85,0,0,0.85,1.00803,1.1,1.01032
0.86,0,0,0.86,1.0169,1.1,1.01915
0.87,0,0,0.87,1.02566,1.1,1.02787
0.88,0,0,0.88,1.03433,1.1,1.03649
0.89,0,0,0.89,1.04289,1.1,1.04501
0.9,0,0,0.9,1.05135,1.1,1.05342
0.91,0,0,0.91,1.05971,1.1,1.06173
0.92,0,0,0.92,1.06796,1.1,1.06993
0.93,0,0,0.93,1.07611,1.1,1.07802
0.94,0,0,0.94,1.08415,1.1,1.08601
0.95,0,0,0.95,1.09209,1.1,1.09388
0.96,0,0,0.96,1.09991,1.1,1.10165
0.97,0,0,0.97,1.10763,1.1,1.10931
0.98,0,0,0.98,1.11524,1.1,1.11686
0.99,0,0,0.99,1.12273,1.1,1.12429
1,0,0,1,1.13012,1.1,1.13161
1.01,0,0,1.01,1.13739,1.1,1.13882
1.02,0,0,1.02,1.14455,1.1,1.14592
1.03,0,0,1.03,1.1516,1.1,1.1529
1.04,0,0,1.04,1.15853,1.1,1.15976
1.05,0,0,1.05,1.16534,1.1,1.16651
1.06,0,0,1.06,1.17204,1.1,1.17315
1.07,0,0,1.07,1.17862,1.1,1.17966
1.08,0,0,1.08,1.18509,1.1,1.18606
