Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.0040257,7.75,0
0.01,0,0,0.01,0.00689893,7.75,0.0109837
0.02,0,0,0.02,0.0178242,7.75,0.0219664
0.03,0,0,0.03,0.028749,7.75,0.0329469
0.04,0,0,0.04,0.039671,7.75,0.043924
0.05,0,0,0.05,0.0505916,7.75,0.0548968
0.06,0,0,0.06,0.061506,7.75,0.0658641
0.07,0,0,0.07,0.0724157,7.75,0.0768247
0.08,0,0,0.08,0.0833203,7.75,0.0877777
0.09,0,0,0.09,0.0942164,7.75,0.098722
0.1,0,0,0.1,0.105105,7.75,0.109656
0.11,0,0,0.11,0.115983,7.75,0.12058
0.12,0,0,0.12,0.12685,7.75,0.131491
0.13,0,0,0.13,0.137707,7.75,0.142389
0.14,0,0,0.14,0.148552,7.75,0.153273
0.15,0,0,0.15,0.159382,7.75,0.164142
0.16,0,0,0.16,0.170199,7.75,0.174994
0.17,0,0,0.17,0.181,7.75,0.185829
0.18,0,0,0.18,0.191784,7.75,0.196645
0.19,0,0,0.19,0.202551,7.75,0.207441
0.2,0,0,0.2,0.213299,7.75,0.218217
0.21,0,0,0.21,0.224027,7.75,0.228971
0.22,0,0,0.22,0.234736,7.75,0.239702
0.23,0,0,0.23,0.245423,7.75,0.250409
0.24,0,0,0.24,0.256087,7.75,0.261091
0.25,0,0,0.25,0.266728,7.75,0.271747
0.26,0,0,0.26,0.277344,7.75,0.282376
0.27,0,0,0.27,0.287934,7.75,0.292976
0.28,0,0,0.28,0.298497,7.75,0.303547
0.29,0,0,0.29,0.309032,7.75,0.314088
0.3,0,0,0.3,0.319539,7.75,0.324597
0.31,0,0,0.31,0.330015,7.75,0.335074
0.32,0,0,0.32,0.340461,7.75,0.345518
0.33,0,0,0.33,0.350874,7.75,0.355927
0.34,0,0,0.34,0.361255,7.75,0.3663
0.35,0,0,0.35,0.3716,7.75,0.376637
0.36,0,0,0.36,0.381912,7.75,0.386936
0.37,0,0,0.37,0.392186,7.75,0.397196
0.38,0,0,0.38,0.402423,7.75,0.407416
0.39,0,0,0.39,0.412622,7.75,0.417596
0.4,0,0,0.4,0.42278,7.75,0.427734
0.41,0,0,0.41,0.432898,7.75,0.43783
0.42,0,0,0.42,0.442975,7.75,0.447881
0.43,0,0,0.43,0.453009,7.75,0.457888
0.44,0,0,0.44,0.462998,7.75,0.467849
0.45,0,0,0.45,0.472944,7.75,0.477763
0.46,0,0,0.46,0.482842,7.75,0.48763
0.47,0,0,0.47,0.492695,7.75,0.497447
0.48,0,0,0.48,0.502499,7.75,0.507215
0.49,0,0,0.49,0.512254,7.75,0.516932
0.5,0,0,0.5,0.521959,7.75,0.526598
0.51,0,0,0.51,0.531615,7.75,0.536211
0.52,0,0,0.52,0.541217,7.75,0.54577
0.53,0,0,0.53,0.550766,7.75,0.555274
0.54,0,0,0.54,0.560262,7.75,0.564723
0.55,0,0,0.55,0.569702,7.75,0.574116
0.56,0,0,0.56,0.579086,7.75,0.583451
0.57,0,0,0.57,0.588414,7.75,0.592728
0.58,0,0,0.58,0.597682,7.75,0.601946
0.59,0,0,0.59,0.606893,7.75,0.611103
0.6,0,0,0.6,0.616043,7.75,0.620199
0.61,0,0,0.61,0.625133,7.75,0.629234
0.62,0,0,0.62,0.63416,7.75,0.638205
0.63,0,0,0.63,0.643126,7.75,0.647113
0.64,0,0,0.64,0.652027,7.75,0.655955
0.65,0,0,0.65,0.660863,7.75,0.664733
0.66,0,0,0.66,0.669634,7.75,0.673443
0.67,0,0,0.67,0.67834,7.75,0.682087
0.68,0,0,0.68,0.686976,7.75,0.690662
0.69,0,0,0.69,0.695546,7.75,0.699168
0.7,0,0,0.7,0.704047,7.75,0.707604
0.71,0,0,0.71,0.712476,7.75,0.71597
0.72,0,0,0.72,0.720835,7.75,0.724264
0.73,0,0,0.73,0.729123,7.75,0.732485
0.74,0,0,0.74,0.737338,7.75,0.740633
0.75,0,0,0.75,0.745479,7.75,0.748707
0.76,0,0,0.76,0.753546,7.75,0.756707
0.77,0,0,0.77,0.761538,7.75,0.76463
