Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.000458856,6.05,0
0.01,0,0,0.01,0.00697802,6.05,0.00741845
0.02,0,0,0.02,0.0144133,6.05,0.0148362
0.03,0,0,0.03,0.0218461,6.05,0.0222524
0.04,0,0,0.04,0.0292752,6.05,0.0296664
0.05,0,0,0.05,0.036701,6.05,0.0370774
0.06,0,0,0.06,0.0441214,6.05,0.0444847
0.07,0,0,0.07,0.051536,6.05,0.0518876
0.08,0,0,0.08,0.0589442,6.05,0.0592853
0.09,0,0,0.09,0.0663438,6.05,0.0666771
0.1,0,0,0.1,0.0737361,6.05,0.0740622
0.11,0,0,0.11,0.0811189,6.05,0.0814399
0.12,0,0,0.12,0.0884914,6.05,0.0888094
0.13,0,0,0.13,0.0958535,6.05,0.0961701
0.14,0,0,0.14,0.103203,6.05,0.103521
0.15,0,0,0.15,0.110541,6.05,0.110862
0.16,0,0,0.16,0.117867,6.05,0.118191
0.17,0,0,0.17,0.125178,6.05,0.125509
0.18,0,0,0.18,0.132475,6.05,0.132814
0.19,0,0,0.19,0.139756,6.05,0.140106
0.2,0,0,0.2,0.147023,6.05,0.147384
0.21,0,0,0.21,0.154272,6.05,0.154648
0.22,0,0,0.22,0.161505,6.05,0.161895
0.23,0,0,0.23,0.168719,6.05,0.169127
0.24,0,0,0.24,0.175914,6.05,0.176341
0.25,0,0,0.25,0.183091,6.05,0.183538
0.26,0,0,0.26,0.190247,6.05,0.190717
0.27,0,0,0.27,0.197384,6.05,0.197877
0.28,0,0,0.28,0.204497,6.05,0.205017
0.29,0,0,0.29,0.21159,6.05,0.212136
0.3,0,0,0.3,0.218659,6.05,0.219234
0.31,0,0,0.31,0.225704,6.05,0.22631
0.32,0,0,0.32,0.232728,6.05,0.233364
0.33,0,0,0.33,0.239724,6.05,0.240394
0.34,0,0,0.34,0.246695,6.05,0.2474
0.35,0,0,0.35,0.25364,6.05,0.254381
0.36,0,0,0.36,0.260558,6.05,0.261337
0.37,0,0,0.37,0.267449,6.05,0.268267
0.38,0,0,0.38,0.274312,6.05,0.27517
0.39,0,0,0.39,0.281145,6.05,0.282046
0.4,0,0,0.4,0.28795,6.05,0.288893
0.41,0,0,0.41,0.294723,6.05,0.295711
0.42,0,0,0.42,0.301466,6.05,0.3025
0.43,0,0,0.43,0.308178,6.05,0.309259
0.44,0,0,0.44,0.314856,6.05,0.315986
0.45,0,0,0.45,0.321503,6.05,0.322682
0.46,0,0,0.46,0.328114,6.05,0.329346
0.47,0,0,0.47,0.334693,6.05,0.335977
0.48,0,0,0.48,0.341236,6.05,0.342574
0.49,0,0,0.49,0.347744,6.05,0.349137
0.5,0,0,0.5,0.354216,6.05,0.355665
0.51,0,0,0.51,0.360651,6.05,0.362158
0.52,0,0,0.52,0.367048,6.05,0.368614
0.53,0,0,0.53,0.373407,6.05,0.375034
0.54,0,0,0.54,0.379727,6.05,0.381416
0.55,0,0,0.55,0.38601,6.05,0.387759
0.56,0,0,0.56,0.392251,6.05,0.394064
0.57,0,0,0.57,0.398453,6.05,0.40033
0.58,0,0,0.58,0.404613,6.05,0.406556
0.59,0,0,0.59,0.410731,6.05,0.412741
0.6,0,0,0.6,0.416809,6.05,0.418884
0.61,0,0,0.61,0.422842,6.05,0.424986
0.62,0,0,0.62,0.428833,6.05,0.431045
0.63,0,0,0.63,0.434779,6.05,0.437061
0.64,0,0,0.64,0.440681,6.05,0.443034
0.65,0,0,0.65,0.446538,6.05,0.448962
0.66,0,0,0.66,0.452349,6.05,0.454845
0.67,0,0,0.67,0.458114,6.05,0.460683
0.68,0,0,0.68,0.463833,6.05,0.466475
0.69,0,0,0.69,0.469504,6.05,0.47222
0.7,0,0,0.7,0.475128,6.05,0.477918
0.71,0,0,0.71,0.480703,6.05,0.483568
0.72,0,0,0.72,0.486231,6.05,0.489169
0.73,0,0,0.73,0.491708,6.05,0.494722
0.74,0,0,0.74,0.497135,6.05,0.500226
0.75,0,0,0.75,0.502513,6.05,0.505679
0.76,0,0,0.76,0.507839,6.05,0.511082
0.77,0,0,0.77,0.513114,6.05,0.516433
0.78,0,0,0.78,0.518338,6.05,0.521733
0.79,0,0,0.79,0.52351,6.05,0.526981
0.8,0,0,0.8,0.528628,6.05,0.532176
0.81,0,0,0.81,0.533694,6.05,0.537318
0.82,0,0,0.82,0.538706,6.05,0.542406
0.83,0,0,0.83,0.543664,6.05,0.54744
0.84,0,0,0.84,0.548568,6.05,0.552419
0.85,0,0,0.85,0.553416,6.05,0.557343
0.86,0,0,0.86,0.558207,6.05,0.562211
0.87,0,0,0.87,0.562945,6.05,0.567023
0.88,0,0,0.88,0.567625,6.05,0.571778
0.89,0,0,0.89,0.572251,6.05,0.576477
0.9,0,0,0.9,0.576818,6.05,0.581117
0.91,0,0,0.91,0.581327,6.05,0.585699
0.92,0,0,0.92,0.585779,6.05,0.590223
0.93,0,0,0.93,0.590171,6.05,0.594688
0.94,0,0,0.94,0.594506,6.05,0.599093
0.95,0,0,0.95,0.598781,6.05,0.603438
0.96,0,0,0.96,0.602996,6.05,0.607723
0.97,0,0,0.97,0.607153,6.05,0.611948
0.98,0,0,0.98,0.611249,6.05,0.616111
0.99,0,0,0.99,0.615283,6.05,0.620212
1,0,0,1,0.619257,6.05,0.624252
1.01,0,0,1.01,0.623169,6.05,0.628229
1.02,0,0,1.02,0.627021,6.05,0.632143
1.03,0,0,1.03,0.63081,6.05,0.635994
1.04,0,0,1.04,0.634535,6.05,0.639781
1.05,0,0,1.05,0.638199,6.05,0.643504
1.06,0,0,1.06,0.641799,6.05,0.647163
1.07,0,0,1.07,0.645337,6.05,0.650758
1.08,0,0,1.08,0.648809,6.05,0.654287
1.09,0,0,1.09,0.652218,6.05,0.657751
1.1,0,0,1.1,0.655563,6.05,0.661149
1.11,0,0,1.11,0.658842,6.05,0.664481
1.12,0,0,1.12,0.662057,6.05,0.667746
1.13,0,0,1.13,0.665206,6.05,0.670945
1.14,0,0,1.14,0.668291,6.05,0.674077
1.15,0,0,1.15,0.671309,6.05,0.677141
1.16,0,0,1.16,0.674261,6.05,0.680137
1.17,0,0,1.17,0.677147,6.05,0.683066
1.18,0,0,1.18,0.679965,6.05,0.685926
1.19,0,0,1.19,0.682719,6.05,0.688717
1.2,0,0,1.2,0.685402,6.05,0.69144
1.21,0,0,1.21,0.688019,6.05,0.694094
1.22,0,0,1.22,0.690569,6.05,0.696678
1.23,0,0,1.23,0.69305,6.05,0.699192
1.24,0,0,1.24,0.695463,6.05,0.701637
1.25,0,0,1.25,0.697807,6.05,0.704011
1.26,0,0,1.26,0.700084,6.05,0.706315
1.27,0,0,1.27,0.702291,6.05,0.708549
1.28,0,0,1.28,0.704429,6.05,0.710711
1.29,0,0,1.29,0.706497,6.05,0.712803
1.3,0,0,1.3,0.708498,6.05,0.714823
1.31,0,0,1.31,0.710427,6.05,0.716772
1.32,0,0,1.32,0.712286,6.05,0.718649
1.33,0,0,1.33,0.714076,6.05,0.720454
1.34,0,0,1.34,0.715795,6.05,0.722187
1.35,0,0,1.35,0.717446,6.05,0.723848
1.36,0,0,1.36,0.719024,6.05,0.725436
1.37,0,0,1.37,0.720531,6.05,0.726952
1.38,0,0,1.38,0.721967,6.05,0.728395
1.39,0,0,1.39,0.723333,6.05,0.729766
1.4,0,0,1.4,0.724628,6.05,0.731063
1.41,0,0,1.41,0.725851,6.05,0.732288
1.42,0,0,1.42,0.727004,6.05,0.733439
1.43,0,0,1.43,0.728084,6.05,0.734517
1.44,0,0,1.44,0.729093,6.05,0.735521
1.45,0,0,1.45,0.73003,6.05,0.736452
1.46,0,0,1.46,0.730895,6.05,0.737309
1.47,0,0,1.47,0.731688,6.05,0.738092
1.48,0,0,1.48,0.732411,6.05,0.738802
1.49,0,0,1.49,0.733059,6.05,0.739437
1.5,0,0,1.5,0.733636,6.05,0.739999
1.51,0,0,1.51,0.734139,6.05,0.740487
1.52,0,0,1.52,0.734572,6.05,0.740901
1.53,0,0,1.53,0.734932,6.05,0.74124
1.54,0,0,1.54,0.735219,6.05,0.741506
1.55,0,0,1.55,0.735435,6.05,0.741697
1.56,0,0,1.56,0.735577,6.05,0.741814
1.57,0,0,1.57,0.735647,6.05,0.741857
1.58,0,0,1.58,0.735644,6.05,0.741826
1.59,0,0,1.59,0.73557,6.05,0.741721
1.6,0,0,1.6,0.735421,6.05,0.741541
1.61,0,0,1.61,0.7352,6.05,0.741287
1.62,0,0,1.62,0.734907,6.05,0.74096
1.63,0,0,1.63,0.734541,6.05,0.740558
1.64,0,0,1.64,0.734103,6.05,0.740082
1.65,0,0,1.65,0.733593,6.05,0.739532
1.66,0,0,1.66,0.733008,6.05,0.738908
1.67,0,0,1.67,0.732353,6.05,0.73821
1.68,0,0,1.68,0.731627,6.05,0.737438
1.69,0,0,1.69,0.730824,6.05,0.736593
1.7,0,0,1.7,0.729953,6.05,0.735674
1.71,0,0,1.71,0.729005,6.05,0.734681
1.72,0,0,1.72,0.727989,6.05,0.733615
1.73,0,0,1.73,0.7269,6.05,0.732476
1.74,0,0,1.74,0.725738,6.05,0.731263
1.75,0,0,1.75,0.724503,6.05,0.729977
1.76,0,0,1.76,0.723198,6.05,0.728619
1.77,0,0,1.77,0.721821,6.05,0.727187
1.78,0,0,1.78,0.720371,6.05,0.725682
1.79,0,0,1.79,0.718851,6.05,0.724106
1.8,0,0,1.8,0.717259,6.05,0.722456
1.81,0,0,1.81,0.715595,6.05,0.720735
1.82,0,0,1.82,0.71386,6.05,0.718941
1.83,0,0,1.83,0.712052,6.05,0.717075
1.84,0,0,1.84,0.710177,6.05,0.715138
1.85,0,0,1.85,0.70823,6.05,0.713129
1.86,0,0,1.86,0.706211,6.05,0.711049
1.87,0,0,1.87,0.704121,6.05,0.708898
1.88,0,0,1.88,0.701963,6.05,0.706676
1.89,0,0,1.89,0.699732,6.05,0.704383
1.9,0,0,1.9,0.697433,6.05,0.70202
1.91,0,0,1.91,0.695065,6.05,0.699586
1.92,0,0,1.92,0.692626,6.05,0.697083
1.93,0,0,1.93,0.690119,6.05,0.69451
1.94,0,0,1.94,0.687541,6.05,0.691867
1.95,0,0,1.95,0.684894,6.05,0.689156
