Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00108749,8.38,0
0.01,0,0,0.01,0.00263345,8.38,0.00362713
0.02,0,0,0.02,0.00635064,8.38,0.0072539
0.03,0,0,0.03,0.0100677,8.38,0.0108799
0.04,0,0,0.04,0.0137812,8.38,0.0145049
0.05,0,0,0.05,0.0174914,8.38,0.0181284
0.06,0,0,0.06,0.0211989,8.38,0.0217501
0.07,0,0,0.07,0.0249016,8.38,0.0253696
0.08,0,0,0.08,0.0286011,8.38,0.0289866
0.09,0,0,0.09,0.032295,8.38,0.0326007
0.1,0,0,0.1,0.0359841,8.38,0.0362115
0.11,0,0,0.11,0.0396678,8.38,0.0398187
0.12,0,0,0.12,0.0433451,8.38,0.0434219
0.13,0,0,0.13,0.0470158,8.38,0.0470208
0.14,0,0,0.14,0.0506803,8.38,0.050615
0.15,0,0,0.15,0.0543378,8.38,0.0542041
0.16,0,0,0.16,0.0579876,8.38,0.0577878
0.17,0,0,0.17,0.0616291,8.38,0.0613657
0.18,0,0,0.18,0.0652618,8.38,0.0649374
0.19,0,0,0.19,0.0688867,8.38,0.0685027
0.2,0,0,0.2,0.072503,8.38,0.0720612
0.21,0,0,0.21,0.0761082,8.38,0.0756124
0.22,0,0,0.22,0.0797051,8.38,0.0791561
0.23,0,0,0.23,0.0832914,8.38,0.0826918
0.24,0,0,0.24,0.0868665,8.38,0.0862193
0.25,0,0,0.25,0.0904309,8.38,0.0897381
0.26,0,0,0.26,0.0939842,8.38,0.093248
0.27,0,0,0.27,0.0975255,8.38,0.0967486
0.28,0,0,0.28,0.101054,8.38,0.100239
0.29,0,0,0.29,0.10457,8.38,0.10372
0.3,0,0,0.3,0.108074,8.38,0.107191
0.31,0,0,0.31,0.111565,8.38,0.110651
0.32,0,0,0.32,0.115042,8.38,0.114099
0.33,0,0,0.33,0.118505,8.38,0.117537
0.34,0,0,0.34,0.121952,8.38,0.120962
0.35,0,0,0.35,0.125387,8.38,0.124376
0.36,0,0,0.36,0.128805,8.38,0.127777
0.37,0,0,0.37,0.132208,8.38,0.131165
0.38,0,0,0.38,0.135596,8.38,0.13454
0.39,0,0,0.39,0.138966,8.38,0.137902
0.4,0,0,0.4,0.142322,8.38,0.141249
0.41,0,0,0.41,0.145661,8.38,0.144583
0.42,0,0,0.42,0.148982,8.38,0.147903
0.43,0,0,0.43,0.152286,8.38,0.151207
0.44,0,0,0.44,0.155571,8.38,0.154496
0.45,0,0,0.45,0.158839,8.38,0.15777
0.46,0,0,0.46,0.16209,8.38,0.161028
0.47,0,0,0.47,0.165322,8.38,0.164271
0.48,0,0,0.48,0.168533,8.38,0.167496
0.49,0,0,0.49,0.171726,8.38,0.170705
0.5,0,0,0.5,0.174899,8.38,0.173897
0.51,0,0,0.51,0.178053,8.38,0.177071
0.52,0,0,0.52,0.181187,8.38,0.180228
0.53,0,0,0.53,0.1843,8.38,0.183367
0.54,0,0,0.54,0.187392,8.38,0.186487
0.55,0,0,0.55,0.190464,8.38,0.189589
0.56,0,0,0.56,0.193513,8.38,0.192671
0.57,0,0,0.57,0.196543,8.38,0.195735
0.58,0,0,0.58,0.199549,8.38,0.198779
0.59,0,0,0.59,0.202536,8.38,0.201803
0.6,0,0,0.6,0.205497,8.38,0.204807
0.61,0,0,0.61,0.208439,8.38,0.20779
0.62,0,0,0.62,0.211355,8.38,0.210753
0.63,0,0,0.63,0.214249,8.38,0.213694
0.64,0,0,0.64,0.217122,8.38,0.216614
0.65,0,0,0.65,0.219969,8.38,0.219513
0.66,0,0,0.66,0.222792,8.38,0.222389
0.67,0,0,0.67,0.225593,8.38,0.225243
0.68,0,0,0.68,0.228367,8.38,0.228075
0.69,0,0,0.69,0.23112,8.38,0.230884
0.7,0,0,0.7,0.233847,8.38,0.23367
0.71,0,0,0.71,0.236548,8.38,0.236433
0.72,0,0,0.72,0.239225,8.38,0.239171
0.73,0,0,0.73,0.241876,8.38,0.241886
0.74,0,0,0.74,0.244501,8.38,0.244577
0.75,0,0,0.75,0.247101,8.38,0.247243
0.76,0,0,0.76,0.249674,8.38,0.249885
0.77,0,0,0.77,0.252221,8.38,0.252502
0.78,0,0,0.78,0.254741,8.38,0.255093
0.79,0,0,0.79,0.257236,8.38,0.257659
0.8,0,0,0.8,0.259703,8.38,0.260199
0.81,0,0,0.81,0.262142,8.38,0.262713
0.82,0,0,0.82,0.264555,8.38,0.265201
0.83,0,0,0.83,0.26694,8.38,0.267662
0.84,0,0,0.84,0.269299,8.38,0.270096
0.85,0,0,0.85,0.271627,8.38,0.272504
0.86,0,0,0.86,0.273928,8.38,0.274884
0.87,0,0,0.87,0.276202,8.38,0.277237
0.88,0,0,0.88,0.278446,8.38,0.279562
0.89,0,0,0.89,0.280662,8.38,0.281859
0.9,0,0,0.9,0.282846,8.38,0.284128
0.91,0,0,0.91,0.285005,8.38,0.286368
0.92,0,0,0.92,0.287134,8.38,0.28858
0.93,0,0,0.93,0.289234,8.38,0.290763
0.94,0,0,0.94,0.291302,8.38,0.292917
0.95,0,0,0.95,0.293341,8.38,0.295041
0.96,0,0,0.96,0.295351,8.38,0.297136
0.97,0,0,0.97,0.297329,8.38,0.299202
0.98,0,0,0.98,0.299279,8.38,0.301237
0.99,0,0,0.99,0.301197,8.38,0.303243
1,0,0,1,0.303086,8.38,0.305218
1.01,0,0,1.01,0.304942,8.38,0.307162
1.02,0,0,1.02,0.306767,8.38,0.309076
1.03,0,0,1.03,0.308562,8.38,0.310959
1.04,0,0,1.04,0.310327,8.38,0.312811
1.05,0,0,1.05,0.312058,8.38,0.314631
1.06,0,0,1.06,0.313758,8.38,0.31642
1.07,0,0,1.07,0.315427,8.38,0.318177
1.08,0,0,1.08,0.317065,8.38,0.319903
1.09,0,0,1.09,0.318671,8.38,0.321597
1.1,0,0,1.1,0.320244,8.38,0.323258
1.11,0,0,1.11,0.321786,8.38,0.324887
1.12,0,0,1.12,0.323293,8.38,0.326484
1.13,0,0,1.13,0.32477,8.38,0.328048
1.14,0,0,1.14,0.326215,8.38,0.329579
1.15,0,0,1.15,0.327625,8.38,0.331077
1.16,0,0,1.16,0.329005,8.38,0.332542
1.17,0,0,1.17,0.330351,8.38,0.333974
1.18,0,0,1.18,0.331664,8.38,0.335372
1.19,0,0,1.19,0.332944,8.38,0.336737
1.2,0,0,1.2,0.334191,8.38,0.338068
1.21,0,0,1.21,0.335406,8.38,0.339366
1.22,0,0,1.22,0.336586,8.38,0.340629
1.23,0,0,1.23,0.337734,8.38,0.341859
1.24,0,0,1.24,0.338848,8.38,0.343054
1.25,0,0,1.25,0.33993,8.38,0.344215
1.26,0,0,1.26,0.340979,8.38,0.345341
1.27,0,0,1.27,0.341991,8.38,0.346433
1.28,0,0,1.28,0.342971,8.38,0.347491
1.29,0,0,1.29,0.343921,8.38,0.348513
1.3,0,0,1.3,0.344835,8.38,0.349501
1.31,0,0,1.31,0.345713,8.38,0.350454
1.32,0,0,1.32,0.346559,8.38,0.351371
1.33,0,0,1.33,0.347371,8.38,0.352254
1.34,0,0,1.34,0.34815,8.38,0.353101
1.35,0,0,1.35,0.348894,8.38,0.353914
1.36,0,0,1.36,0.349606,8.38,0.35469
1.37,0,0,1.37,0.350283,8.38,0.355431
1.38,0,0,1.38,0.350928,8.38,0.356137
1.39,0,0,1.39,0.351537,8.38,0.356807
1.4,0,0,1.4,0.352114,8.38,0.357441
1.41,0,0,1.41,0.352654,8.38,0.35804
1.42,0,0,1.42,0.353163,8.38,0.358603
1.43,0,0,1.43,0.353637,8.38,0.35913
1.44,0,0,1.44,0.354077,8.38,0.359621
1.45,0,0,1.45,0.354482,8.38,0.360076
1.46,0,0,1.46,0.354857,8.38,0.360495
1.47,0,0,1.47,0.355193,8.38,0.360878
1.48,0,0,1.48,0.3555,8.38,0.361225
1.49,0,0,1.49,0.35577,8.38,0.361536
1.5,0,0,1.5,0.356007,8.38,0.361811
1.51,0,0,1.51,0.356209,8.38,0.362049
1.52,0,0,1.52,0.356379,8.38,0.362251
1.53,0,0,1.53,0.356513,8.38,0.362417
1.54,0,0,1.54,0.356614,8.38,0.362547
1.55,0,0,1.55,0.35668,8.38,0.362641
1.56,0,0,1.56,0.356713,8.38,0.362698
1.57,0,0,1.57,0.356714,8.38,0.362719
1.58,0,0,1.58,0.356679,8.38,0.362704
1.59,0,0,1.59,0.356609,8.38,0.362652
1.6,0,0,1.6,0.356508,8.38,0.362564
1.61,0,0,1.61,0.35637,8.38,0.36244
1.62,0,0,1.62,0.3562,8.38,0.36228
1.63,0,0,1.63,0.355996,8.38,0.362084
1.64,0,0,1.64,0.355759,8.38,0.361851
1.65,0,0,1.65,0.355486,8.38,0.361582
1.66,0,0,1.66,0.35518,8.38,0.361277
1.67,0,0,1.67,0.354842,8.38,0.360936
1.68,0,0,1.68,0.354467,8.38,0.360558
1.69,0,0,1.69,0.35406,8.38,0.360145
1.7,0,0,1.7,0.353618,8.38,0.359696
1.71,0,0,1.71,0.353145,8.38,0.35921
1.72,0,0,1.72,0.352637,8.38,0.358689
1.73,0,0,1.73,0.352095,8.38,0.358132
1.74,0,0,1.74,0.351516,8.38,0.357539
1.75,0,0,1.75,0.350907,8.38,0.35691
1.76,0,0,1.76,0.350262,8.38,0.356246
1.77,0,0,1.77,0.349585,8.38,0.355546
1.78,0,0,1.78,0.348872,8.38,0.354811
1.79,0,0,1.79,0.348128,8.38,0.35404
1.8,0,0,1.8,0.347349,8.38,0.353233
1.81,0,0,1.81,0.346536,8.38,0.352391
1.82,0,0,1.82,0.345691,8.38,0.351514
1.83,0,0,1.83,0.34481,8.38,0.350602
1.84,0,0,1.84,0.343898,8.38,0.349655
1.85,0,0,1.85,0.34295,8.38,0.348673
1.86,0,0,1.86,0.34197,8.38,0.347656
1.87,0,0,1.87,0.340953,8.38,0.346604
1.88,0,0,1.88,0.339905,8.38,0.345518
1.89,0,0,1.89,0.338824,8.38,0.344397
1.9,0,0,1.9,0.337707,8.38,0.343241
1.91,0,0,1.91,0.336559,8.38,0.342051
1.92,0,0,1.92,0.335376,8.38,0.340827
1.93,0,0,1.93,0.334161,8.38,0.339569
1.94,0,0,1.94,0.33291,8.38,0.338277
1.95,0,0,1.95,0.331627,8.38,0.336951
1.96,0,0,1.96,0.330311,8.38,0.335592
1.97,0,0,1.97,0.328961,8.38,0.334199
1.98,0,0,1.98,0.32758,8.38,0.332772
1.99,0,0,1.99,0.326164,8.38,0.331312
2,0,0,2,0.324714,8.38,0.32982
2.01,0,0,2.01,0.32323,8.38,0.328294
2.02,0,0,2.02,0.321717,8.38,0.326735
2.03,0,0,2.03,0.320166,8.38,0.325143
2.04,0,0,2.04,0.318586,8.38,0.32352
2.05,0,0,2.05,0.31697,8.38,0.321863
2.06,0,0,2.06,0.315322,8.38,0.320175
2.07,0,0,2.07,0.313642,8.38,0.318454
2.08,0,0,2.08,0.311928,8.38,0.316702
2.09,0,0,2.09,0.310184,8.38,0.314918
2.1,0,0,2.1,0.308405,8.38,0.313103
2.11,0,0,2.11,0.306593,8.38,0.311256
2.12,0,0,2.12,0.304749,8.38,0.309378
2.13,0,0,2.13,0.302874,8.38,0.307469
2.14,0,0,2.14,0.300967,8.38,0.305529
2.15,0,0,2.15,0.299026,8.38,0.303559
2.16,0,0,2.16,0.297052,8.38,0.301559
2.17,0,0,2.17,0.295049,8.38,0.299528
2.18,0,0,2.18,0.293013,8.38,0.297467
