Points_0,Points_1,Points_2,Points_Magnitude,pred_u,t,true_u
0,0,0,0,-0.00225286,0.19,0
0.01,0,0,0.01,0.00954464,0.19,0.0117084
0.02,0,0,0.02,0.0213424,0.19,0.0234157
0.03,0,0,0.03,0.033139,0.19,0.0351206
0.04,0,0,0.04,0.044933,0.19,0.046822
0.05,0,0,0.05,0.0567228,0.19,0.0585188
0.06,0,0,0.06,0.0685072,0.19,0.0702096
0.07,0,0,0.07,0.0802848,0.19,0.0818935
0.08,0,0,0.08,0.092054,0.19,0.0935692
0.09,0,0,0.09,0.103814,0.19,0.105235
0.1,0,0,0.1,0.115562,0.19,0.116891
0.11,0,0,0.11,0.127298,0.19,0.128535
0.12,0,0,0.12,0.139021,0.19,0.140167
0.13,0,0,0.13,0.150729,0.19,0.151784
0.14,0,0,0.14,0.16242,0.19,0.163386
0.15,0,0,0.15,0.174093,0.19,0.174972
0.16,0,0,0.16,0.185748,0.19,0.18654
0.17,0,0,0.17,0.197382,0.19,0.198089
0.18,0,0,0.18,0.208995,0.19,0.209619
0.19,0,0,0.19,0.220586,0.19,0.221128
0.2,0,0,0.2,0.232152,0.19,0.232615
0.21,0,0,0.21,0.243693,0.19,0.244078
0.22,0,0,0.22,0.255208,0.19,0.255517
0.23,0,0,0.23,0.266695,0.19,0.26693
0.24,0,0,0.24,0.278153,0.19,0.278317
0.25,0,0,0.25,0.289581,0.19,0.289676
0.26,0,0,0.26,0.300978,0.19,0.301006
0.27,0,0,0.27,0.312342,0.19,0.312306
0.28,0,0,0.28,0.323673,0.19,0.323575
0.29,0,0,0.29,0.334969,0.19,0.334811
0.3,0,0,0.3,0.346229,0.19,0.346014
0.31,0,0,0.31,0.357452,0.19,0.357182
0.32,0,0,0.32,0.368637,0.19,0.368314
0.33,0,0,0.33,0.379782,0.19,0.37941
0.34,0,0,0.34,0.390887,0.19,0.390468
0.35,0,0,0.35,0.40195,0.19,0.401486
0.36,0,0,0.36,0.412971,0.19,0.412465
0.37,0,0,0.37,0.423948,0.19,0.423402
0.38,0,0,0.38,0.43488,0.19,0.434297
0.39,0,0,0.39,0.445766,0.19,0.445149
0.4,0,0,0.4,0.456605,0.19,0.455956
0.41,0,0,0.41,0.467396,0.19,0.466717
0.42,0,0,0.42,0.478138,0.19,0.477432
0.43,0,0,0.43,0.48883,0.19,0.488099
0.44,0,0,0.44,0.49947,0.19,0.498717
0.45,0,0,0.45,0.510058,0.19,0.509285
0.46,0,0,0.46,0.520593,0.19,0.519802
0.47,0,0,0.47,0.531073,0.19,0.530268
0.48,0,0,0.48,0.541498,0.19,0.54068
0.49,0,0,0.49,0.551867,0.19,0.551039
0.5,0,0,0.5,0.562179,0.19,0.561342
0.51,0,0,0.51,0.572432,0.19,0.571589
0.52,0,0,0.52,0.582625,0.19,0.581779
0.53,0,0,0.53,0.592759,0.19,0.59191
0.54,0,0,0.54,0.602831,0.19,0.601983
0.55,0,0,0.55,0.612841,0.19,0.611995
0.56,0,0,0.56,0.622787,0.19,0.621946
0.57,0,0,0.57,0.63267,0.19,0.631835
0.58,0,0,0.58,0.642487,0.19,0.641661
0.59,0,0,0.59,0.652239,0.19,0.651423
0.6,0,0,0.6,0.661923,0.19,0.661119
0.61,0,0,0.61,0.67154,0.19,0.670749
0.62,0,0,0.62,0.681088,0.19,0.680313
0.63,0,0,0.63,0.690566,0.19,0.689808
0.64,0,0,0.64,0.699974,0.19,0.699234
0.65,0,0,0.65,0.70931,0.19,0.70859
0.66,0,0,0.66,0.718575,0.19,0.717876
0.67,0,0,0.67,0.727766,0.19,0.72709
0.68,0,0,0.68,0.736882,0.19,0.736231
0.69,0,0,0.69,0.745925,0.19,0.745298
0.7,0,0,0.7,0.754891,0.19,0.754291
0.71,0,0,0.71,0.763781,0.19,0.763208
0.72,0,0,0.72,0.772594,0.19,0.772049
0.73,0,0,0.73,0.781328,0.19,0.780813
